source_id,url,locator,source_kind,event_earliest,event_latest,published_at,retrieved_at,sha256,content_path,authority_at_event,exclusion_reason,registration_commit,access_state,eligible,decisive_material_complete
mailbox-httpd-2025-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=httpd.apache.org&d=2025-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:41:53.255284+00:00,d6518b3d58952355985f25d2f28f24498a99766a748f28f2bd37f2f427829638,sources/httpd-2025-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-httpd-2025-12,https://lists.apache.org/api/stats.lua?list=dev&domain=httpd.apache.org&d=2025-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:39.422797+00:00,0e15eb833af4eb02c003d2dc67e30657be41c808e416e7e977965fb05f20372f,sources/httpd-2025-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-httpd-2025-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=httpd.apache.org&d=2025-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:41:55.129049+00:00,4dc5e31f42c5597e9d5c08233dc0b6e74dbb7b2d512deb0ea965f31e352071ce,sources/httpd-2025-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-01,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:38:49.703814+00:00,19af1fa9ce2f70188605dd6a9a74246a3f978c262cac4baaa64c84b7b7f322a0,sources/tomcat-2023-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:40:24.765760+00:00,9d15e897a20ed2079e67d1417370e1876d802fe82f77999e6bc549228ffebdc0,sources/tomcat-2023-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-02,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:39.487738+00:00,44fa0d7e013e35c494bbf871787d23f2ba44a6872064a32500b95512b3e4190c,sources/tomcat-2023-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:41:55.161507+00:00,6de383eb00da15b1d04e41b616c02ffcef34bbad16c44ff8ea37e3660686dd02,sources/tomcat-2023-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-03,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:39.544515+00:00,f5ee6a5d82e3654edddab6d3eb0e30757feffb367dff353c60b160d27276a096,sources/tomcat-2023-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:41:55.164602+00:00,b6dc8b1b8d8fe92cd2a733e0a8fd434178e76148143ce67147de48b9d36a05cb,sources/tomcat-2023-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-04,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:39.726463+00:00,8a3105b37e76d0069cf0b47177c2bef86e2ed37a6f10b2f9ff816cf3936b907f,sources/tomcat-2023-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:41:55.599719+00:00,680acf525339785dba53710d1a55dfbf604a86e10a433cf865e5b0f048953af4,sources/tomcat-2023-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-05,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:40.169871+00:00,61c03f0622107b3011f5afd1f642cc275b5bca1b92a55e9f54910c18ec8c7559,sources/tomcat-2023-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:03.538485+00:00,1c64938a0fc898190db2919aa36f144a5cbcb76ed26f4a265d4779e455ce1757,sources/tomcat-2023-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-06,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:40.263030+00:00,e601c18e5c3d6396b4185b35154d680a7445b6564c8da83f89b78bec8909f9c4,sources/tomcat-2023-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:04.182273+00:00,61bb2da1738466cd14874d58a557a9182ad5c23021bdbd9441ea4e7ab14d5469,sources/tomcat-2023-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-07,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:40.426248+00:00,bb2ca54193073b62b92ef4e3d470f1adac9fa4c191ace049ea8c97aeea44a1d7,sources/tomcat-2023-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:05.807935+00:00,d7ebcc2d130254375d0e8bb79790dffccc46f9fe4ef976d403aac9294c88d635,sources/tomcat-2023-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-08,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:40.864436+00:00,bd8d0d91ae2612b1470a928b1bb919d50fac23087f3ee5a998af043b010b31e6,sources/tomcat-2023-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:10.234152+00:00,a53d2ff1ff90130e2455dd28acba7b4cb036d3f88796f85fead2a6b332ccc58d,sources/tomcat-2023-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-09,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:40.935709+00:00,abced8777bc8f03b2f13994d91610de2f39cd03cf258ae70386a09b8f4cf9e29,sources/tomcat-2023-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:10.685708+00:00,c89aeba4f7e26dc9ee994912adc81a3529b16f4dde95ac5e5e0ac7b75334484c,sources/tomcat-2023-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-10,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:41.063613+00:00,387a5814dfa42552a22000e008166baebdcd2735d5cd3c923df97c10d887bded,sources/tomcat-2023-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:10.890515+00:00,f50b91428f109ec3c01fe1e519a825a0df54732335eb7dd90a1f357d533b26cb,sources/tomcat-2023-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-11,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:41.556195+00:00,c52225d63cc8a4cc173779c81c8842e6c9a8d77707ad3264dc3108132cb11c41,sources/tomcat-2023-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:16.014912+00:00,61fe96525df7976eecba5c2c75697c736a7b88f043889d22b32cca24bb2bf985,sources/tomcat-2023-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2023-12,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2023-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:41.672488+00:00,9a2566fc62934ca0c16c6b6eab29dcf10b76522c5a6942a5e22e6c1146c570a2,sources/tomcat-2023-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2023-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2023-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:21.660734+00:00,fcb5fd4bf8ae88379e4c90a553fd75bab3da9edc025785ea53464e7b23e16b9b,sources/tomcat-2023-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-01,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:41.943203+00:00,916f4e418193d6f820b85791ab2253a8807eda0111005cb086059c1780e19ae6,sources/tomcat-2024-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:21.870045+00:00,db6ae05211773f45112b61c36d797a72fbe2a1de5b6c5ce759b27ce0e5304b83,sources/tomcat-2024-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-02,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:42.199842+00:00,caf35617cdd2699def28d31f1fcf0f9f0c21284ce48777d352dff203f4f689bf,sources/tomcat-2024-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:22.083711+00:00,6429d72a487d63dab2985fb15af2092481e5f3dcd92b3a4c7e492f951e0bb7b5,sources/tomcat-2024-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-03,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:42.310127+00:00,86b0bfd1a486bfbb2d73e2e4277f40f836e643c9380f49a80bce491e6d245b7d,sources/tomcat-2024-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:26.772431+00:00,7b389558093b3ebb8297aee4b7deb0c3a7b65a5646727c9c73ffcdd25d705686,sources/tomcat-2024-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-04,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:42.555134+00:00,5819a094ff26d0ee694edf170725dfadff177ff8a18b6dea2fa3e339acd0f21e,sources/tomcat-2024-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:27.128202+00:00,5b824305c8598c3f8c344b0ba23abc11c41a048d5229201f2372c7191edfe186,sources/tomcat-2024-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-05,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:42.872519+00:00,800ce8e3d2dd180e4e407dd4e0f20d5f746c68b0fbddc19c7798c9e46eed743a,sources/tomcat-2024-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:29.459139+00:00,30906c6e75061574254cda20d52fa487809af3e3fc672785b5632a0500decec5,sources/tomcat-2024-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-06,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-06,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:42.948727+00:00,22661889f1ff2c33efaa731eb5fbe9f3d81162ccfb364d80078e9c55bbcc94c0,sources/tomcat-2024-06-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-06,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-06,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:31.663923+00:00,c40134d372098e1c479c47ae1fd084fcf480ab8fc98e3a8919bb9402ff888d50,sources/tomcat-2024-06.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-07,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-07,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:43.163476+00:00,2db29873ccc21501cb1c23fd328bb903aaf282c91c68d5a9d1218aee17ccf39b,sources/tomcat-2024-07-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-07,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-07,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:34.156908+00:00,9fcb0125c3bf410c6f77b25ef72645a8d6c940b28598d94e757fc45f8751a371,sources/tomcat-2024-07.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-08,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-08,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:43.478790+00:00,ab3937cc490d092fa875b412ba7e4a82a505dee59f8973a3b093853fa631dd18,sources/tomcat-2024-08-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-08,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-08,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:34.732594+00:00,a68022fe0bd4e63c8481afd21e10a912c0534e3a4536bef814efc2519d1767a1,sources/tomcat-2024-08.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-09,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-09,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:43.689419+00:00,1d1d616106d3c75cb67c4e9722a968296baa942aaefbe08e81c2e2e28d3b6247,sources/tomcat-2024-09-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-09,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-09,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:38.422609+00:00,01ca8746947b8298a7d6fe486f346d72c32293194b687174b073c5362e97fb73,sources/tomcat-2024-09.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-10,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-10,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:43.837660+00:00,030f57ed7e5ba7c105098abc1b32f60147275a36e7f4594e8f935d433358a559,sources/tomcat-2024-10-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-10,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-10,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:39.753986+00:00,aed2d5396e78ae73727d0fc4b0697bab8df9345bc0af3da0ca577cc2b4fae04b,sources/tomcat-2024-10.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-11,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-11,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:44.069794+00:00,14826dea503a9f0933c43a2465e23de545f0c2163dce47faa201821af52c67da,sources/tomcat-2024-11-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-11,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-11,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:40.099742+00:00,801d39f1b1be26668ade7435a221c0f4f9e99b8bc7ddd590752e2dd9bc8cc7f3,sources/tomcat-2024-11.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2024-12,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2024-12,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:44.364651+00:00,ffd723531e80f93a55c25f31705fe15538b095597eca6789b3bec5062c09d0e0,sources/tomcat-2024-12-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2024-12,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2024-12,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:45.648647+00:00,9b4d971e7ad18fe4feefac5e5c6cfbedc7306cd2f77e202d1a56eb969bbcf7a2,sources/tomcat-2024-12.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-01,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-01,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:44.790084+00:00,b4bcb653df7e4c43b12e3f227385de19a571c34869f94c727979b53c9884f199,sources/tomcat-2025-01-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-01,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-01,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:46.772955+00:00,995fac61caf39f0ff66e390c53714634c80727dc63dbd3cc655b7fdfd3e6dfff,sources/tomcat-2025-01.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-02,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-02,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:44.848977+00:00,a763fa2c9799864a45bc34bca20f604bd428732355bf31f82d47cb5be54fee60,sources/tomcat-2025-02-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-02,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-02,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:48.995605+00:00,6ceca00b65e3944204943b705f8b89f15bbac4564e242358db6abb2a30eb4098,sources/tomcat-2025-02.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-03,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-03,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:45.033235+00:00,3eb60f17a871d53bd401945d2b4f869927d645d3016e91bfba6614ddcf8c9698,sources/tomcat-2025-03-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-03,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-03,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:51.186984+00:00,283f919b4d06d1124f92687dcfab98a95b7fe14b9f3367b9d51bd536e5b978d7,sources/tomcat-2025-03.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-04,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-04,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:45.438440+00:00,77b8eb08faa7d76b962d0e66a2dc97f158a870a1a41ca8b43568c206493cef87,sources/tomcat-2025-04-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-04,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-04,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:52.290907+00:00,e61af59dcccc950bc329e3836cfdceb918043699f270367aa89dfbbd748293ae,sources/tomcat-2025-04.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
index-tomcat-2025-05,https://lists.apache.org/api/stats.lua?list=dev&domain=tomcat.apache.org&d=2025-05,Whole access object; no episode classification,archive_index,unknown,unknown,unknown,2026-09-21T14:39:45.578762+00:00,0c88240c345bc1e0c223f2f44c05c2a49f6d02e897e115a68e5417ddec0a0197,sources/tomcat-2025-05-index.json.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
mailbox-tomcat-2025-05,https://lists.apache.org/api/mbox.lua?list=dev&domain=tomcat.apache.org&d=2025-05,Complete month-level mbox export; original Message-ID multiset checked against the index; not individually coded evidence,archive_index,unknown,unknown,unknown,2026-09-21T14:42:57.859905+00:00,7de1af79658298cfb2e882fc541babfe360d64ef43dee63be0158a8fce4b2419,sources/tomcat-2025-05.mbox.gz,Current official public archive; access only,,00d696ed80bd388955f622e0611853165f19508c,public_complete,unknown,yes
